"E1861354C14Z353","2020-08-25 23:25:14","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-08-08 22:20:15","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-01 01:05:06","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-08-08 22:14:06","6","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-12 19:50:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-12 20:15:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-12 23:40:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-04 01:55:05","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-19 19:40:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-19 21:20:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-19 21:20:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-19 23:25:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-09-20 00:10:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-10-12 22:35:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-10-12 22:40:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-10-13 22:05:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 17:30:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 20:45:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 20:50:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 20:55:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-17 00:00:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2021-01-06 23:25:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-26 22:50:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-28 22:25:03","1","","","988100006","gettiis$narumi"
"E9971353T14N471","2020-08-12 03:16:44","1","","","988100006","gettiis$keiokabe"
"E9971353T14N471","2020-09-14 19:35:02","1","","","988100006","gettiis$keiokabe"
"U9102216X13Z141","2020-08-08 22:14:06","1","","","988100006","gettiis$hanzawa1969"
"G4672658G13X066","2021-05-25 02:17:50","1","","","988100006","gettiis$gettiis001"
"G3170926M13X469","2021-06-26 01:46:27","1","","","988100006","gettiis$tsushima16"
"E9971353T14N471","2020-08-21 19:10:03","1","","","988100009","gettiis$keiokabe"
"G4672658G13X066","2021-05-25 02:17:50","1","","","988100013","gettiis$gettiis001"
"E0552407A11Y590","2020-09-24 20:59:57","1","","","988100014","gettiis$p01"
"E2491654T16Y233","2020-09-17 01:30:03","1","","","988100018","gettiis$yyamamoto"
"E2491654T16Y233","2020-09-17 01:35:02","1","","","988100018","gettiis$yyamamoto"
"E2491654T16Y233","2020-09-18 18:55:02","1","","","988100018","gettiis$yyamamoto"
"E2491654T16Y233","2020-09-18 19:55:02","1","","","988100018","gettiis$yyamamoto"
"E3972454U11Y412","2020-10-03 02:05:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-03 02:04:24","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-05 20:25:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-05 20:30:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-07 19:35:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-07 22:45:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2021-01-07 02:30:03","1","","","988100018","gettiis$test35"
"E0552407A11Y590","2020-09-24 23:15:09","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-24 20:59:57","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 03:15:04","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 03:15:05","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 03:15:06","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 03:20:03","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-10-08 19:20:03","1","","","988100019","gettiis$p01"
"G4672658G13X066","2021-05-25 02:17:50","1","","","988100019","gettiis$gettiis001"
"E0552407A11Y590","2020-09-24 23:15:09","1","","","988100021","gettiis$p01"
"E3972454U11Y412","2020-10-03 02:04:24","1","","","988100021","gettiis$test35"
"G4672658G13X066","2021-05-25 02:17:50","1","","","988100021","gettiis$gettiis001"
"G4672658G13X066","2020-10-13 23:39:42","26","","","988100021","gettiis$gettiis001"
"E0552407A11Y590","2020-09-24 23:15:09","1","","","988100028","gettiis$p01"
"U9102216X13Z141","2020-09-08 18:01:59","1","","","988100028","gettiis$hanzawa1969"
"E3972454U11Y412","2020-11-27 08:35:03","1","","","988100061","gettiis$test35"
"E3972454U11Y412","2020-11-16 22:40:02","1","","","988100061","gettiis$test35"
"E3972454U11Y412","2021-01-27 01:55:02","1","","","988100061","gettiis$test35"
"G4672658G13X066","2021-05-25 02:17:50","1","","","988100061","gettiis$gettiis001"
"G3170926M13X469","2021-06-26 01:46:27","1","","","988100061","gettiis$tsushima16"
"E9101101A14N467","2020-10-09 03:05:02","1","","","988100077","gettiis$tatedemoon"
"E9101101A14N467","2020-10-09 23:23:03","1","","","988100077","gettiis$tatedemoon"
"E9101101A14N467","2020-10-26 19:00:03","1","","","988100077","gettiis$tatedemoon"
"E9101101A14N467","2020-10-09 23:24:57","1","","","988100077","gettiis$itabashilinkstjp"
"G5210505A14X281","2020-10-10 00:30:39","1","","","988100077","gettiis$sample"
"E9101101A14N467","2020-10-08 00:04:34","1","","","988100079","gettiis$tatedemoon"
"E9101101A14N467","2020-10-08 00:04:34","1","","","988100079","gettiis$itabashilinkstjp"
"E9101101A14N467","2020-10-09 23:20:03","1","","","988100084","gettiis$itabashilinkstjp"
"E9101101A14N467","2020-12-10 02:10:02","1","","","988100084","gettiis$itabashilinkstjp"
"E9101101A14N467","2021-02-26 19:45:03","1","","","988100084","gettiis$itabashilinkstjp"
"E1861354C14Z353","2020-12-17 00:05:02","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 17:40:02","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 17:45:03","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 17:50:03","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-17 00:00:03","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2021-02-22 21:20:03","1","","","988100130","gettiis$narumi"
"G5450250Q17V228","2021-04-15 01:10:04","1","","","988100130","gettiis$tr2bbj"
